wind_speed,clouds,day,month,condition_main,condition_description,condition_icon,average_feel,expected_percipitation,pop,zip_code
8.77,1,23,7,Clear,clear sky,01d,62.307500000000005,0.0,0.0,98115
9.06,1,24,7,Clear,clear sky,01d,66.50999999999999,0.0,0.0,98115
9.35,1,25,7,Clear,clear sky,01d,64.87,0.0,0.0,98115
8.03,1,26,7,Clear,clear sky,01d,62.61000000000001,0.0,0.0,98115
11.21,0,19,7,Clear,clear sky,01d,67.535,0.0,0.0,98395
9.82,63,20,7,Clouds,broken clouds,04d,63.232499999999995,0.0,4.0,98395
11.45,33,21,7,Clouds,scattered clouds,03d,60.37,0.0,0.0,98395
5.97,0,22,7,Clear,clear sky,01d,63.31,0.0,0.0,98395
5.44,0,23,7,Clear,clear sky,01d,66.5975,0.0,0.0,98395
4.32,0,24,7,Clear,clear sky,01d,70.895,0.0,0.0,98395
9.28,10,25,7,Clear,clear sky,01d,66.16499999999999,0.0,0.0,98395
6.78,7,26,7,Clear,clear sky,01d,63.72500000000001,0.0,0.0,98395
6.69,20,19,7,Clouds,few clouds,02d,78.8975,0.0,0.0,99151
9.86,0,20,7,Clear,clear sky,01d,74.66999999999999,0.0,0.0,99151
11.07,5,21,7,Clear,clear sky,01d,70.4525,0.0,0.0,99151
6.26,0,22,7,Clear,clear sky,01d,67.0,0.0,0.0,99151
4.07,2,23,7,Clear,clear sky,01d,70.5775,0.0,0.0,99151
4.27,0,24,7,Clear,clear sky,01d,75.07000000000001,0.0,0.0,99151
10.27,0,25,7,Clear,clear sky,01d,76.25750000000001,0.0,0.0,99151
5.55,4,26,7,Clear,clear sky,01d,73.225,0.0,0.0,99151
8.97,90,19,7,Clouds,overcast clouds,04d,81.07249999999999,0.0,0.0,99260
10.98,87,20,7,Rain,light rain,10d,76.725,0.5916,57.99999999999999,99260
12.15,17,21,7,Rain,light rain,10d,73.36000000000001,0.115,50.0,99260
10.89,1,22,7,Clear,clear sky,01d,69.5475,0.0,0.0,99260
10.13,3,23,7,Clear,clear sky,01d,74.3925,0.0,0.0,99260
3.0,0,24,7,Clear,clear sky,01d,78.39750000000001,0.0,0.0,99260
14.34,0,25,7,Clear,clear sky,01d,79.9175,0.0,0.0,99260
11.52,15,26,7,Clouds,few clouds,02d,75.245,0.0,0.0,99260
7.07,2,19,7,Clear,clear sky,01d,64.32249999999999,0.0,0.0,98273
7.92,68,20,7,Clouds,broken clouds,04d,59.7125,0.0,1.0,98273
9.08,83,21,7,Clouds,broken clouds,04d,58.825,0.0,0.0,98273
7.56,10,22,7,Clear,clear sky,01d,57.620000000000005,0.0,0.0,98273
7.2,8,23,7,Clear,clear sky,01d,59.927499999999995,0.0,0.0,98273
7.87,7,24,7,Clear,clear sky,01d,63.465,0.0,0.0,98273
9.42,4,25,7,Clear,clear sky,01d,60.667500000000004,0.0,0.0,98273
7.02,3,26,7,Clear,clear sky,01d,58.80500000000001,0.0,0.0,98273
12.33,1,19,7,Clear,clear sky,01d,80.36749999999999,0.0,0.0,98907
12.48,0,20,7,Clear,clear sky,01d,74.2225,0.0,0.0,98907
14.36,0,21,7,Clear,clear sky,01d,70.065,0.0,0.0,98907
7.74,1,22,7,Clear,clear sky,01d,71.67,0.0,0.0,98907
9.8,0,23,7,Clear,clear sky,01d,77.56249999999999,0.0,0.0,98907
7.58,0,24,7,Clear,clear sky,01d,82.25,0.0,0.0,98907
17.18,0,25,7,Clear,clear sky,01d,79.46749999999999,0.0,0.0,98907
10.51,100,26,7,Clouds,overcast clouds,04d,75.5675,0.0,0.0,98907
9.17,1,19,7,Clear,clear sky,01d,67.97,0.0,0.0,98447
7.23,16,20,7,Clouds,few clouds,02d,62.7325,0.0,1.0,98447
9.66,9,21,7,Clear,clear sky,01d,59.192499999999995,0.0,0.0,98447
8.5,10,22,7,Clear,clear sky,01d,60.772499999999994,0.0,0.0,98447
8.34,0,23,7,Clear,clear sky,01d,65.4125,0.0,0.0,98447
8.21,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98447
6.96,1,25,7,Clear,clear sky,01d,65.835,0.0,0.0,98447
5.44,48,26,7,Clouds,scattered clouds,03d,63.1375,0.0,0.0,98447
10.42,90,19,7,Clouds,overcast clouds,04d,79.19,0.0,0.0,99014
12.68,77,20,7,Rain,light rain,10d,74.1725,0.455,50.0,99014
13.56,6,21,7,Rain,light rain,10d,70.3475,0.2565,45.0,99014
12.39,1,22,7,Clear,clear sky,01d,66.685,0.0,0.0,99014
11.18,2,23,7,Clear,clear sky,01d,72.015,0.0,0.0,99014
4.76,0,24,7,Clear,clear sky,01d,76.0275,0.0,0.0,99014
17.72,0,25,7,Clear,clear sky,01d,76.98,0.0,0.0,99014
12.5,15,26,7,Clouds,few clouds,02d,72.59,0.0,0.0,99014
6.24,32,19,7,Clouds,scattered clouds,03d,74.435,0.0,0.0,99131
10.09,0,20,7,Clear,clear sky,01d,70.05,0.0,5.0,99131
11.97,4,21,7,Clear,clear sky,01d,66.545,0.0,0.0,99131
9.31,1,22,7,Clear,clear sky,01d,62.5525,0.0,0.0,99131
7.7,4,23,7,Clear,clear sky,01d,67.9075,0.0,0.0,99131
5.79,0,24,7,Clear,clear sky,01d,71.095,0.0,0.0,99131
11.95,0,25,7,Clear,clear sky,01d,72.3425,0.0,0.0,99131
7.74,8,26,7,Clear,clear sky,01d,68.8325,0.0,0.0,99131
9.51,0,19,7,Clear,clear sky,01d,61.059999999999995,0.0,0.0,98552
10.29,8,20,7,Clear,clear sky,01d,58.49,0.0,0.0,98552
11.05,50,21,7,Clouds,scattered clouds,03d,56.4225,0.0,0.0,98552
9.28,0,22,7,Clear,clear sky,01d,58.915,0.0,0.0,98552
9.64,0,23,7,Clear,clear sky,01d,62.0625,0.0,0.0,98552
8.9,0,24,7,Clear,clear sky,01d,66.11,0.0,0.0,98552
11.99,0,25,7,Clear,clear sky,01d,60.54999999999999,0.0,0.0,98552
10.47,0,26,7,Clear,clear sky,01d,58.29749999999999,0.0,0.0,98552
12.88,66,19,7,Clouds,broken clouds,04d,82.0175,0.0,0.0,98832
14.03,0,20,7,Clear,clear sky,01d,76.4025,0.0,0.0,98832
16.75,0,21,7,Clear,clear sky,01d,71.8325,0.0,0.0,98832
8.81,1,22,7,Clear,clear sky,01d,71.13749999999999,0.0,0.0,98832
6.8,0,23,7,Clear,clear sky,01d,76.855,0.0,0.0,98832
7.23,0,24,7,Clear,clear sky,01d,81.455,0.0,0.0,98832
19.84,0,25,7,Clear,clear sky,01d,80.23,0.0,0.0,98832
11.74,99,26,7,Clouds,overcast clouds,04d,75.6575,0.0,0.0,98832
6.13,58,19,7,Clouds,broken clouds,04d,80.2425,0.0,0.0,99139
9.75,0,20,7,Clear,clear sky,01d,73.6925,0.0,4.0,99139
11.32,78,21,7,Clouds,broken clouds,04d,70.295,0.0,2.0,99139
7.31,0,22,7,Clear,clear sky,01d,65.4575,0.0,0.0,99139
8.01,3,23,7,Clear,clear sky,01d,69.905,0.0,0.0,99139
6.26,0,24,7,Clear,clear sky,01d,75.155,0.0,0.0,99139
11.21,0,25,7,Clear,clear sky,01d,76.755,0.0,0.0,99139
7.02,4,26,7,Clear,clear sky,01d,72.3175,0.0,0.0,99139
9.1,60,19,7,Clouds,broken clouds,04d,78.5025,0.0,0.0,99163
6.51,100,20,7,Rain,light rain,10d,74.64750000000001,1.233,90.0,99163
17.78,0,21,7,Rain,light rain,10d,71.91499999999999,0.6966,86.0,99163
15.68,0,22,7,Clear,clear sky,01d,67.42,0.0,0.0,99163
11.56,0,23,7,Clear,clear sky,01d,71.9525,0.0,0.0,99163
6.29,0,24,7,Clear,clear sky,01d,76.89500000000001,0.0,0.0,99163
15.57,61,25,7,Clouds,broken clouds,04d,78.775,0.0,0.0,99163
14.65,83,26,7,Clouds,broken clouds,04d,72.9775,0.0,0.0,99163
13.94,2,19,7,Clear,clear sky,01d,82.18,0.0,0.0,98823
14.07,0,20,7,Clear,clear sky,01d,77.32499999999999,0.0,0.0,98823
17.9,0,21,7,Clear,clear sky,01d,72.4375,0.0,0.0,98823
10.42,6,22,7,Clear,clear sky,01d,71.73,0.0,0.0,98823
6.53,0,23,7,Clear,clear sky,01d,77.41,0.0,0.0,98823
7.81,0,24,7,Clear,clear sky,01d,81.935,0.0,0.0,98823
18.99,0,25,7,Clear,clear sky,01d,81.7825,0.0,0.0,98823
7.78,100,26,7,Clouds,overcast clouds,04d,76.7925,0.0,0.0,98823
9.78,60,19,7,Clouds,broken clouds,04d,77.36,0.0,0.0,99161
7.83,100,20,7,Rain,light rain,10d,73.235,1.683,90.0,99161
16.75,0,21,7,Rain,light rain,10d,70.805,0.6408,89.0,99161
14.99,0,22,7,Clear,clear sky,01d,65.3925,0.0,0.0,99161
11.18,0,23,7,Clear,clear sky,01d,70.3875,0.0,0.0,99161
6.38,0,24,7,Clear,clear sky,01d,75.7825,0.0,0.0,99161
14.5,44,25,7,Clouds,scattered clouds,03d,77.57,0.0,0.0,99161
13.42,77,26,7,Clouds,broken clouds,04d,71.0775,0.0,0.0,99161
9.04,1,19,7,Clear,clear sky,01d,67.60249999999999,0.0,0.0,98528
3.31,83,20,7,Clouds,broken clouds,04d,62.807500000000005,0.0,4.0,98528
7.11,60,21,7,Clouds,broken clouds,04d,60.2775,0.0,0.0,98528
6.76,0,22,7,Clear,clear sky,01d,62.49250000000001,0.0,0.0,98528
5.77,0,23,7,Clear,clear sky,01d,65.80000000000001,0.0,0.0,98528
4.47,0,24,7,Clear,clear sky,01d,70.0325,0.0,0.0,98528
3.49,11,25,7,Clouds,few clouds,02d,65.86749999999999,0.0,0.0,98528
3.56,4,26,7,Clear,clear sky,01d,64.01500000000001,0.0,0.0,98528
10.85,0,19,7,Clear,clear sky,01d,64.3725,0.0,0.0,98541
10.4,59,20,7,Clouds,broken clouds,04d,60.02499999999999,0.0,0.0,98541
11.25,33,21,7,Clouds,scattered clouds,03d,58.995,0.0,0.0,98541
8.16,0,22,7,Clear,clear sky,01d,60.54,0.0,0.0,98541
8.5,0,23,7,Clear,clear sky,01d,63.337500000000006,0.0,0.0,98541
8.5,0,24,7,Clear,clear sky,01d,67.345,0.0,0.0,98541
11.25,0,25,7,Clear,clear sky,01d,61.8875,0.0,0.0,98541
9.89,1,26,7,Clear,clear sky,01d,59.05499999999999,0.0,0.0,98541
10.98,1,19,7,Clear,clear sky,01d,68.2175,0.0,0.0,98374
9.17,22,20,7,Clouds,few clouds,02d,63.3875,0.0,2.0,98374
10.98,21,21,7,Clouds,few clouds,02d,60.040000000000006,0.0,0.0,98374
9.64,5,22,7,Clear,clear sky,01d,61.36,0.0,0.0,98374
9.37,0,23,7,Clear,clear sky,01d,65.04249999999999,0.0,0.0,98374
8.86,0,24,7,Clear,clear sky,01d,69.595,0.0,0.0,98374
7.07,4,25,7,Clear,clear sky,01d,66.6875,0.0,0.0,98374
6.33,57,26,7,Clouds,broken clouds,04d,64.08,0.0,0.0,98374
9.55,0,19,7,Clear,clear sky,01d,77.965,0.0,0.0,98831
10.67,0,20,7,Clear,clear sky,01d,71.7675,0.0,0.0,98831
13.33,0,21,7,Clear,clear sky,01d,67.39750000000001,0.0,0.0,98831
10.51,8,22,7,Clear,clear sky,01d,68.295,0.0,0.0,98831
8.72,0,23,7,Clear,clear sky,01d,73.92,0.0,0.0,98831
8.01,0,24,7,Clear,clear sky,01d,79.1775,0.0,0.0,98831
13.47,0,25,7,Clear,clear sky,01d,76.30250000000001,0.0,0.0,98831
8.95,53,26,7,Clouds,broken clouds,04d,72.775,0.0,0.0,98831
9.84,1,19,7,Clear,clear sky,01d,63.7775,0.0,0.0,98208
8.9,92,20,7,Clouds,overcast clouds,04d,58.8925,0.0,4.0,98208
10.27,63,21,7,Clouds,broken clouds,04d,57.79749999999999,0.0,0.0,98208
9.13,0,22,7,Clear,clear sky,01d,57.81,0.0,0.0,98208
8.21,0,23,7,Clear,clear sky,01d,59.3925,0.0,0.0,98208
8.9,0,24,7,Clear,clear sky,01d,63.4725,0.0,0.0,98208
10.27,1,25,7,Clear,clear sky,01d,61.865,0.0,0.0,98208
8.08,0,26,7,Clear,clear sky,01d,59.432500000000005,0.0,0.0,98208
8.81,87,19,7,Clouds,overcast clouds,04d,81.83,0.0,0.0,99344
10.74,1,20,7,Clear,clear sky,01d,77.5925,0.0,0.0,99344
17.81,0,21,7,Clear,clear sky,01d,73.75999999999999,0.0,0.0,99344
12.91,0,22,7,Clear,clear sky,01d,72.5525,0.0,0.0,99344
7.87,0,23,7,Clear,clear sky,01d,77.2075,0.0,0.0,99344
6.69,0,24,7,Clear,clear sky,01d,82.165,0.0,0.0,99344
16.91,0,25,7,Clear,clear sky,01d,81.03249999999998,0.0,0.0,99344
10.45,98,26,7,Clouds,overcast clouds,04d,76.655,0.0,0.0,99344
4.16,1,19,7,Clear,clear sky,01d,68.08,0.0,0.0,98380
4.12,94,20,7,Clouds,overcast clouds,04d,62.864999999999995,0.0,4.0,98380
3.67,80,21,7,Clouds,broken clouds,04d,60.155,0.0,0.0,98380
7.14,6,22,7,Clear,clear sky,01d,62.785000000000004,0.0,0.0,98380
6.35,0,23,7,Clear,clear sky,01d,66.2375,0.0,0.0,98380
5.21,0,24,7,Clear,clear sky,01d,70.615,0.0,0.0,98380
4.41,18,25,7,Clouds,few clouds,02d,66.5575,0.0,0.0,98380
4.41,12,26,7,Clouds,few clouds,02d,64.61,0.0,0.0,98380
12.93,1,19,7,Clear,clear sky,01d,81.0925,0.0,0.0,98902
12.33,0,20,7,Clear,clear sky,01d,74.9375,0.0,0.0,98902
14.41,0,21,7,Clear,clear sky,01d,70.6875,0.0,0.0,98902
7.11,1,22,7,Clear,clear sky,01d,72.22500000000001,0.0,0.0,98902
9.44,0,23,7,Clear,clear sky,01d,78.0725,0.0,0.0,98902
6.93,0,24,7,Clear,clear sky,01d,82.75750000000001,0.0,0.0,98902
16.42,0,25,7,Clear,clear sky,01d,80.01,0.0,0.0,98902
10.78,100,26,7,Clouds,overcast clouds,04d,76.0375,0.0,0.0,98902
10.13,1,19,7,Clear,clear sky,01d,64.65,0.0,0.0,98020
9.15,89,20,7,Rain,light rain,10d,59.9975,0.0312,24.0,98020
10.38,46,21,7,Clouds,scattered clouds,03d,58.53,0.0,0.0,98020
9.48,1,22,7,Clear,clear sky,01d,58.1425,0.0,0.0,98020
8.63,2,23,7,Clear,clear sky,01d,59.637499999999996,0.0,0.0,98020
8.99,3,24,7,Clear,clear sky,01d,63.379999999999995,0.0,0.0,98020
9.71,6,25,7,Clear,clear sky,01d,62.6125,0.0,0.0,98020
9.13,3,26,7,Clear,clear sky,01d,60.205,0.0,0.0,98020
10.45,0,19,7,Clear,clear sky,01d,80.0925,0.0,0.0,98814
8.08,0,20,7,Clear,clear sky,01d,74.03,0.0,0.0,98814
8.41,0,21,7,Clear,clear sky,01d,69.4625,0.0,0.0,98814
8.41,1,22,7,Clear,clear sky,01d,69.69749999999999,0.0,0.0,98814
7.47,0,23,7,Clear,clear sky,01d,75.33500000000001,0.0,0.0,98814
7.11,0,24,7,Clear,clear sky,01d,80.345,0.0,0.0,98814
12.66,0,25,7,Clear,clear sky,01d,77.7425,0.0,0.0,98814
7.67,56,26,7,Clouds,broken clouds,04d,75.355,0.0,0.0,98814
7.63,0,19,7,Clear,clear sky,01d,78.2875,0.0,0.0,98847
7.56,0,20,7,Clear,clear sky,01d,72.285,0.0,0.0,98847
8.43,0,21,7,Clear,clear sky,01d,67.315,0.0,0.0,98847
7.99,10,22,7,Clear,clear sky,01d,69.4875,0.0,0.0,98847
8.16,0,23,7,Clear,clear sky,01d,75.27000000000001,0.0,0.0,98847
6.73,0,24,7,Clear,clear sky,01d,80.7175,0.0,0.0,98847
9.26,0,25,7,Clear,clear sky,01d,76.5125,0.0,0.0,98847
7.29,53,26,7,Clouds,broken clouds,04d,72.17,0.0,0.0,98847
6.15,0,19,7,Clear,clear sky,01d,69.6675,0.0,0.0,98045
6.71,5,20,7,Clear,clear sky,01d,64.655,0.0,0.0,98045
7.0,18,21,7,Clouds,few clouds,02d,61.855000000000004,0.0,0.0,98045
6.73,3,22,7,Clear,clear sky,01d,61.62499999999999,0.0,0.0,98045
6.35,0,23,7,Clear,clear sky,01d,66.17750000000001,0.0,0.0,98045
6.44,0,24,7,Clear,clear sky,01d,70.8625,0.0,0.0,98045
6.51,0,25,7,Clear,clear sky,01d,68.17,0.0,0.0,98045
6.06,26,26,7,Clouds,scattered clouds,03d,63.845000000000006,0.0,0.0,98045
5.55,0,19,7,Clear,clear sky,01d,69.3275,0.0,0.0,98065
6.13,12,20,7,Clouds,few clouds,02d,64.4875,0.0,1.0,98065
6.13,37,21,7,Clouds,scattered clouds,03d,61.84,0.0,0.0,98065
6.96,2,22,7,Clear,clear sky,01d,61.525,0.0,0.0,98065
6.58,0,23,7,Clear,clear sky,01d,65.92,0.0,0.0,98065
6.85,0,24,7,Clear,clear sky,01d,70.175,0.0,0.0,98065
5.48,0,25,7,Clear,clear sky,01d,67.2675,0.0,0.0,98065
5.48,27,26,7,Clouds,scattered clouds,03d,63.540000000000006,0.0,0.0,98065
9.53,1,19,7,Clear,clear sky,01d,64.7275,0.0,0.0,98296
8.61,76,20,7,Clouds,broken clouds,04d,59.89,0.0,4.0,98296
9.93,63,21,7,Clouds,broken clouds,04d,58.0525,0.0,0.0,98296
9.01,0,22,7,Clear,clear sky,01d,58.6875,0.0,0.0,98296
7.9,0,23,7,Clear,clear sky,01d,60.739999999999995,0.0,0.0,98296
8.48,0,24,7,Clear,clear sky,01d,65.0175,0.0,0.0,98296
10.16,1,25,7,Clear,clear sky,01d,63.089999999999996,0.0,0.0,98296
8.08,1,26,7,Clear,clear sky,01d,60.1675,0.0,0.0,98296
6.64,100,19,7,Clouds,overcast clouds,04d,79.01999999999998,0.0,1.0,99347
7.92,100,20,7,Rain,light rain,10d,74.7375,1.6170000000000002,77.0,99347
17.05,0,21,7,Rain,light rain,10d,71.58749999999999,0.48379999999999995,59.0,99347
15.61,0,22,7,Clear,clear sky,01d,67.77000000000001,0.0,0.0,99347
12.33,0,23,7,Clear,clear sky,01d,73.015,0.0,0.0,99347
6.33,0,24,7,Clear,clear sky,01d,78.0525,0.0,0.0,99347
18.23,84,25,7,Clouds,broken clouds,04d,79.2075,0.0,0.0,99347
18.39,83,26,7,Clouds,broken clouds,04d,73.3775,0.0,0.0,99347
8.66,12,19,7,Clouds,few clouds,02d,70.6375,0.0,0.0,98198
6.42,66,20,7,Clouds,broken clouds,04d,65.085,0.0,4.0,98198
7.85,53,21,7,Clouds,broken clouds,04d,62.155,0.0,0.0,98198
9.89,1,22,7,Clear,clear sky,01d,63.595000000000006,0.0,0.0,98198
9.01,0,23,7,Clear,clear sky,01d,66.99000000000001,0.0,0.0,98198
8.9,0,24,7,Clear,clear sky,01d,71.135,0.0,0.0,98198
6.58,6,25,7,Clear,clear sky,01d,68.0925,0.0,0.0,98198
5.61,21,26,7,Clouds,few clouds,02d,66.75,0.0,0.0,98198
13.29,39,19,7,Clouds,scattered clouds,03d,81.5225,0.0,0.0,98860
14.72,0,20,7,Clear,clear sky,01d,76.5175,0.0,0.0,98860
17.16,0,21,7,Clear,clear sky,01d,72.145,0.0,0.0,98860
9.86,6,22,7,Clear,clear sky,01d,70.63,0.0,0.0,98860
6.06,0,23,7,Clear,clear sky,01d,76.445,0.0,0.0,98860
8.03,0,24,7,Clear,clear sky,01d,80.6875,0.0,0.0,98860
16.91,0,25,7,Clear,clear sky,01d,80.75999999999999,0.0,0.0,98860
10.83,100,26,7,Clouds,overcast clouds,04d,75.8475,0.0,0.0,98860
10.09,2,19,7,Clear,clear sky,01d,65.7775,0.0,0.0,98342
9.35,82,20,7,Rain,light rain,10d,61.127500000000005,0.0816,24.0,98342
10.74,47,21,7,Clouds,scattered clouds,03d,59.230000000000004,0.0,0.0,98342
9.33,2,22,7,Clear,clear sky,01d,58.8325,0.0,0.0,98342
8.61,5,23,7,Clear,clear sky,01d,60.475,0.0,0.0,98342
8.79,6,24,7,Clear,clear sky,01d,64.125,0.0,0.0,98342
9.08,2,25,7,Clear,clear sky,01d,63.5675,0.0,0.0,98342
9.44,4,26,7,Clear,clear sky,01d,61.27,0.0,0.0,98342
20.8,1,19,7,Clear,clear sky,01d,71.2025,0.0,0.0,98635
19.22,0,20,7,Clear,clear sky,01d,66.645,0.0,0.0,98635
21.72,0,21,7,Clear,clear sky,01d,62.75749999999999,0.0,0.0,98635
10.13,0,22,7,Clear,clear sky,01d,66.2375,0.0,0.0,98635
17.02,0,23,7,Clear,clear sky,01d,70.285,0.0,0.0,98635
13.76,0,24,7,Clear,clear sky,01d,75.2575,0.0,0.0,98635
21.94,0,25,7,Clear,clear sky,01d,70.73500000000001,0.0,0.0,98635
18.66,100,26,7,Clouds,overcast clouds,04d,66.6425,0.0,0.0,98635
13.78,1,19,7,Clear,clear sky,01d,76.675,0.0,0.0,98858
12.88,0,20,7,Clear,clear sky,01d,70.64750000000001,0.0,0.0,98858
17.0,0,21,7,Clear,clear sky,01d,65.50500000000001,0.0,0.0,98858
10.49,25,22,7,Clouds,scattered clouds,03d,67.075,0.0,0.0,98858
10.92,0,23,7,Clear,clear sky,01d,72.295,0.0,0.0,98858
7.85,0,24,7,Clear,clear sky,01d,77.3975,0.0,0.0,98858
17.78,0,25,7,Clear,clear sky,01d,74.51249999999999,0.0,0.0,98858
11.05,73,26,7,Clouds,broken clouds,04d,70.94250000000001,0.0,0.0,98858
10.63,90,19,7,Clouds,overcast clouds,04d,78.86749999999999,0.0,0.0,99011
13.58,62,20,7,Rain,light rain,10d,74.325,0.2838,43.0,99011
14.5,6,21,7,Rain,light rain,10d,70.285,0.164,41.0,99011
12.53,2,22,7,Clear,clear sky,01d,66.5075,0.0,0.0,99011
11.9,3,23,7,Clear,clear sky,01d,72.215,0.0,0.0,99011
5.35,0,24,7,Clear,clear sky,01d,75.8925,0.0,0.0,99011
18.07,0,25,7,Clear,clear sky,01d,77.16999999999999,0.0,0.0,99011
13.04,14,26,7,Clouds,few clouds,02d,72.71000000000001,0.0,0.0,99011
15.35,7,19,7,Clear,clear sky,01d,59.082499999999996,0.0,0.0,98261
19.1,13,20,7,Clouds,few clouds,02d,54.86500000000001,0.0,0.0,98261
23.87,99,21,7,Clouds,overcast clouds,04d,53.897499999999994,0.0,0.0,98261
20.85,3,22,7,Clear,clear sky,01d,53.5975,0.0,0.0,98261
11.12,9,23,7,Clear,clear sky,01d,54.3275,0.0,0.0,98261
11.48,2,24,7,Clear,clear sky,01d,56.2675,0.0,0.0,98261
19.48,9,25,7,Clear,clear sky,01d,55.345,0.0,0.0,98261
18.79,6,26,7,Clear,clear sky,01d,53.795,0.0,0.0,98261
11.27,1,19,7,Clear,clear sky,01d,66.875,0.0,0.0,98599
9.82,36,20,7,Clouds,scattered clouds,03d,62.21000000000001,0.0,0.0,98599
10.85,24,21,7,Clouds,few clouds,02d,59.637499999999996,0.0,0.0,98599
6.22,6,22,7,Clear,clear sky,01d,62.095,0.0,0.0,98599
6.04,0,23,7,Clear,clear sky,01d,65.61500000000001,0.0,0.0,98599
6.91,0,24,7,Clear,clear sky,01d,69.85,0.0,0.0,98599
10.18,2,25,7,Clear,clear sky,01d,64.71,0.0,0.0,98599
7.94,46,26,7,Clouds,scattered clouds,03d,62.14750000000001,0.0,0.0,98599
10.83,0,19,7,Clear,clear sky,01d,65.495,0.0,0.0,98468
10.22,70,20,7,Clouds,broken clouds,04d,60.7525,0.0,0.0,98468
11.1,51,21,7,Clouds,broken clouds,04d,59.56,0.0,0.0,98468
6.6,7,22,7,Clear,clear sky,01d,61.84,0.0,0.0,98468
7.09,0,23,7,Clear,clear sky,01d,64.6125,0.0,0.0,98468
8.25,0,24,7,Clear,clear sky,01d,68.57000000000001,0.0,0.0,98468
11.07,4,25,7,Clear,clear sky,01d,62.15,0.0,0.0,98468
10.33,14,26,7,Clouds,few clouds,02d,59.875,0.0,0.0,98468
8.99,0,19,7,Clear,clear sky,01d,64.645,0.0,0.0,98230
11.36,18,20,7,Clouds,few clouds,02d,59.707499999999996,0.0,0.0,98230
12.21,97,21,7,Clouds,overcast clouds,04d,57.85,0.0,0.0,98230
8.68,49,22,7,Clouds,scattered clouds,03d,57.9375,0.0,0.0,98230
5.66,0,23,7,Clear,clear sky,01d,59.355,0.0,0.0,98230
5.79,0,24,7,Clear,clear sky,01d,62.709999999999994,0.0,0.0,98230
13.09,6,25,7,Clear,clear sky,01d,60.51749999999999,0.0,0.0,98230
8.21,0,26,7,Clear,clear sky,01d,58.435,0.0,0.0,98230
9.91,0,19,7,Clear,clear sky,01d,67.4425,0.0,0.0,98328
6.46,10,20,7,Clear,clear sky,01d,62.58,0.0,0.0,98328
9.71,7,21,7,Clear,clear sky,01d,58.90500000000001,0.0,0.0,98328
7.74,22,22,7,Clouds,few clouds,02d,61.0075,0.0,0.0,98328
8.34,0,23,7,Clear,clear sky,01d,65.11,0.0,0.0,98328
8.23,0,24,7,Clear,clear sky,01d,69.55749999999999,0.0,0.0,98328
8.05,0,25,7,Clear,clear sky,01d,65.425,0.0,0.0,98328
5.41,58,26,7,Clouds,broken clouds,04d,62.2775,0.0,0.0,98328
11.05,0,19,7,Clear,clear sky,01d,66.725,0.0,0.0,98601
11.07,2,20,7,Clear,clear sky,01d,62.082499999999996,0.0,0.0,98601
10.85,0,21,7,Clear,clear sky,01d,58.635,0.0,0.0,98601
9.13,3,22,7,Clear,clear sky,01d,62.635000000000005,0.0,0.0,98601
9.17,0,23,7,Clear,clear sky,01d,66.12,0.0,0.0,98601
9.24,0,24,7,Clear,clear sky,01d,70.075,0.0,0.0,98601
11.23,0,25,7,Clear,clear sky,01d,65.24,0.0,0.0,98601
9.15,73,26,7,Clouds,broken clouds,04d,60.7375,0.0,0.0,98601
5.7,44,19,7,Clouds,scattered clouds,03d,76.8875,0.0,0.0,99101
10.25,0,20,7,Clear,clear sky,01d,72.19,0.0,7.000000000000001,99101
12.1,12,21,7,Clouds,few clouds,02d,68.225,0.0,1.0,99101
9.37,1,22,7,Clear,clear sky,01d,64.745,0.0,0.0,99101
7.54,4,23,7,Clear,clear sky,01d,68.425,0.0,0.0,99101
5.64,0,24,7,Clear,clear sky,01d,73.035,0.0,0.0,99101
12.17,0,25,7,Clear,clear sky,01d,74.3825,0.0,0.0,99101
7.25,7,26,7,Clear,clear sky,01d,70.5525,0.0,0.0,99101
12.44,1,19,7,Clear,clear sky,01d,68.8275,0.0,0.0,98499
10.29,57,20,7,Clouds,broken clouds,04d,63.965,0.0,3.0,98499
11.77,40,21,7,Clouds,scattered clouds,03d,61.17,0.0,0.0,98499
8.99,3,22,7,Clear,clear sky,01d,63.3025,0.0,0.0,98499
8.97,0,23,7,Clear,clear sky,01d,67.1225,0.0,0.0,98499
8.41,0,24,7,Clear,clear sky,01d,71.45,0.0,0.0,98499
8.34,14,25,7,Clouds,few clouds,02d,67.675,0.0,0.0,98499
7.99,42,26,7,Clouds,scattered clouds,03d,65.045,0.0,0.0,98499
8.08,0,19,7,Clear,clear sky,01d,70.2075,0.0,0.0,98377
7.61,0,20,7,Clear,clear sky,01d,65.23,0.0,0.0,98377
8.57,0,21,7,Clear,clear sky,01d,60.6875,0.0,0.0,98377
6.26,31,22,7,Clouds,scattered clouds,03d,64.1875,0.0,0.0,98377
6.31,0,23,7,Clear,clear sky,01d,68.29,0.0,0.0,98377
6.42,0,24,7,Clear,clear sky,01d,73.7675,0.0,0.0,98377
8.23,0,25,7,Clear,clear sky,01d,69.0125,0.0,0.0,98377
6.71,61,26,7,Clouds,broken clouds,04d,65.4275,0.0,0.0,98377
11.25,1,19,7,Clear,clear sky,01d,67.10000000000001,0.0,0.0,98503
